cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,16384,4096,512,41,0,262.5162,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,261.77,551.22,0.0
80,20480,4096,512,41,0,322.8676,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,266.05,558.6,0.0
80,16,7168,256,33,0,4.1533,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x256_1x4x1_16x16x64_default,14.14,498.03,0.0
80,32,7168,256,15,0,4.3338,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x128_1x4x1_16x16x64_default,27.1,531.16,0.0
80,64,7168,256,16,0,5.6176,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x64x128_1x4x1_16x16x64_default,41.81,492.9,0.0
80,128,7168,256,45,0,7.0727,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x128_1x4x1_16x16x64_default,66.42,523.53,0.0
80,256,7168,256,18,0,11.1402,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x128_1x4x1_16x16x64_default,84.34,500.04,0.0
80,512,7168,256,45,0,16.3518,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x128_1x4x1_16x16x64_default,114.91,569.12,0.0
80,1024,7168,256,45,0,27.5099,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x128_1x4x1_16x16x64_default,136.61,609.86,0.0
80,1536,7168,256,45,0,36.8025,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x128_1x4x1_16x16x64_default,153.17,658.88,0.0
80,2048,7168,256,41,0,47.1463,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,159.42,672.79,0.0
80,4096,7168,256,41,0,85.1181,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,176.61,723.75,0.0
80,8192,7168,256,41,0,156.5563,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,192.04,775.27,0.0
80,16384,7168,256,41,0,301.4756,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,199.45,799.1,0.0
80,20480,7168,256,41,0,373.7383,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,201.11,804.52,0.0
80,32,7168,1536,51,0,9.8996,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x256_1x4x1_16x16x64_default,71.18,1163.48,0.0
80,32,7168,576,41,0,13.2274,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,19.98,348.21,0.0
80,32,2048,7168,2,0,12.4173,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x64_default,75.66,1211.25,0.0
80,32,7168,512,49,0,5.5426,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x256_1x4x1_16x16x64_default,42.38,747.87,0.0
80,32,256,7168,2,0,10.8848,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x64_default,10.79,191.16,0.0
80,64,7168,1536,21,0,11.5816,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x256_1x4x1_16x16x64_default,121.68,1038.36,0.0
80,64,7168,576,41,0,13.6023,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,38.85,373.7,0.0
80,64,2048,7168,9,0,14.9748,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,125.48,1028.46,0.0
80,64,7168,512,21,0,6.7758,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x256_1x4x1_16x16x64_default,69.33,681.88,0.0
80,64,256,7168,2,0,11.4051,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x64_default,20.59,203.99,0.0
80,96,7168,1536,17,0,14.9313,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x128x128_1x4x1_16x16x64_default,141.58,839.43,0.0
80,96,7168,576,41,0,14.1469,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,56.04,393.04,0.0
80,96,2048,7168,21,0,20.7002,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x256_1x4x1_16x16x64_default,136.16,761.41,0.0
80,96,7168,512,17,0,8.226,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x128x128_1x4x1_16x16x64_default,85.66,619.43,0.0
80,96,256,7168,30,0,11.4763,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x512_1x4x1_16x16x64_default,30.7,224.14,0.0
80,128,7168,1536,51,0,16.5378,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x128x256_1x4x1_16x16x64_default,170.43,788.6,0.0
80,128,7168,576,41,0,14.7401,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,71.71,409.6,0.0
80,128,2048,7168,9,0,22.4085,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,167.71,719.45,0.0
80,128,7168,512,23,0,10.1582,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x128x256_1x4x1_16x16x64_default,92.49,548.38,0.0
80,128,256,7168,30,0,11.8782,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_16x64x512_1x4x1_16x16x64_default,39.55,237.25,0.0
80,256,7168,1536,46,0,25.3317,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x128x128_1x4x1_16x16x64_default,222.53,595.04,0.0
80,256,7168,576,71,0,17.4843,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x64_1x4x1_16x16x64_default,120.9,454.48,0.0
80,256,2048,7168,24,0,34.809,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x256_1x4x1_16x16x64_default,215.93,504.57,0.0
80,256,7168,512,18,0,14.0471,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x128_1x4x1_16x16x64_default,133.77,531.86,0.0
80,256,256,7168,2,0,12.0719,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x64_default,77.83,314.87,0.0
80,512,7168,1536,48,0,42.1033,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,267.78,454.51,0.0
80,512,7168,576,71,0,22.909,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x64_1x4x1_16x16x64_default,184.55,513.5,0.0
80,512,2048,7168,24,0,55.1913,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x256_1x4x1_16x16x64_default,272.37,370.48,0.0
80,512,7168,512,48,0,22.4995,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,167.03,501.0,0.0
80,512,256,7168,9,0,14.8883,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,126.21,387.36,0.0
80,1024,7168,1536,48,0,77.1567,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,292.24,353.35,0.0
80,1024,7168,576,41,0,39.3022,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,215.15,493.58,0.0
80,1024,2048,7168,18,0,100.866,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x128_1x4x1_16x16x64_default,298.07,259.89,0.0
80,1024,7168,512,46,0,39.1797,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x128x128_1x4x1_16x16x64_default,191.84,481.74,0.0
80,1024,256,7168,9,0,22.0293,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,170.6,440.29,0.0
80,2048,7168,1536,41,0,143.6136,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,314.02,303.01,0.0
80,2048,7168,576,41,0,69.2915,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,244.06,500.33,0.0
80,2048,2048,7168,18,0,177.5591,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x128_1x4x1_16x16x64_default,338.65,212.6,0.0
80,2048,7168,512,41,0,68.617,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,219.08,496.65,0.0
80,2048,256,7168,24,0,35.1531,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x256_1x4x1_16x16x64_default,213.81,499.63,0.0
80,4096,7168,1536,41,0,264.7829,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,340.63,287.11,0.0
80,4096,7168,576,41,0,125.0143,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,270.55,521.61,0.0
80,4096,2048,7168,18,0,322.9083,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x128_1x4x1_16x16x64_default,372.42,188.34,0.0
80,4096,7168,512,41,0,124.4324,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,241.62,518.25,0.0
80,4096,256,7168,24,0,55.334,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x256_1x4x1_16x16x64_default,271.67,601.66,0.0
80,8192,7168,1536,41,0,503.6996,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,358.13,280.0,0.0
80,8192,7168,576,41,0,236.1366,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,286.47,534.81,0.0
80,8192,2048,7168,48,0,610.2692,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,394.12,175.26,0.0
80,8192,7168,512,41,0,230.7146,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,260.62,543.12,0.0
80,8192,256,7168,68,0,102.6022,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x256_1x4x1_16x16x64_default,293.02,631.07,0.0
80,16384,7168,1536,41,0,995.5304,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,362.4,272.27,0.0
80,16384,7168,576,41,0,461.9614,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,292.86,537.81,0.0
80,16384,2048,7168,48,0,1211.3868,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,397.1,164.46,0.0
80,16384,7168,512,41,0,448.4529,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_128x128x64_1x4x1_16x16x64_default,268.16,550.65,0.0
80,16384,256,7168,24,0,182.3289,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x256_1x4x1_16x16x64_default,329.79,700.19,0.0
80,5112,6912,5120,54,0,899.3494,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x192x128_1x4x1_16x16x64_default,402.31,147.03,0.0
80,5104,5120,8192,48,0,1053.0629,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,406.58,129.17,0.0
80,2048,4096,5120,18,0,234.6564,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x128_1x4x1_16x16x64_default,366.06,205.55,0.0
80,5120,5120,4096,48,0,547.1132,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,392.51,172.49,0.0
80,5120,5120,8192,48,0,1062.5069,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x256x128_1x4x1_16x16x64_default,404.23,128.3,0.0
80,32,2112,7168,2,0,12.3951,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x64_default,78.17,1250.77,0.0
80,64,2112,7168,9,0,14.9879,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,129.29,1058.71,0.0
80,96,2112,7168,9,0,22.2991,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,130.35,727.94,0.0
80,128,2112,7168,9,0,22.6786,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_32x64x512_1x4x1_16x16x64_default,170.89,731.83,0.0
80,256,2112,7168,22,0,35.8442,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x64x256_1x4x1_16x16x64_default,216.24,503.71,0.0
80,512,2112,7168,131,0,65.1728,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_96x192x256_1x4x1_16x16x64_default,237.86,321.78,0.0
80,1024,2112,7168,121,0,107.0765,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_160x192x128_1x4x1_16x16x64_default,289.55,250.33,0.0
80,2048,2112,7168,26,0,183.0673,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x192x128_1x4x1_16x16x64_default,338.72,210.14,0.0
80,4096,2112,7168,54,0,319.8768,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x192x128_1x4x1_16x16x64_default,387.7,193.2,0.0
80,8192,2112,7168,54,0,628.2407,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x192x128_1x4x1_16x16x64_default,394.81,172.64,0.0
80,16384,2112,7168,54,0,1249.322,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_64x192x128_1x4x1_16x16x64_default,397.07,161.52,0.0
