gfx,cu_num,M,N,K,a_dtype,b_dtype,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,480,7168,384,fp8,fp8,flydsl,2660,1,7.538,flydsl_mxpsh_96x128x128_F8_F8_B16_w2_x4_sk1,350.55,1302.48,0.0
gfx950,256,480,7168,3072,fp8,fp8,flydsl,2468,1,20.3645,flydsl_mxpsh_64x128x256_F8_F8_B16_w3_x4_sk1,1038.05,1491.61,0.0
gfx950,256,480,7168,7168,fp8,fp8,flydsl,2460,1,41.4323,flydsl_mxpsh_64x128x256_F8_F8_B16_w2_x4_sk1,1190.5,1489.23,0.0
gfx950,256,480,7168,16384,fp8,fp8,flydsl,2925,2,81.46,flydsl_mxpsh_128x128x256_F8_F8_B16_w0_x4_sk2,1384.03,1622.71,0.0
gfx950,256,512,7168,384,fp8,fp8,flydsl,2436,1,7.527,flydsl_mxpsh_64x128x128_F8_F8_B16_w4_x4_sk1,374.46,1366.97,0.0
gfx950,256,512,7168,3072,fp8,fp8,flydsl,2460,1,20.4313,flydsl_mxpsh_64x128x256_F8_F8_B16_w2_x4_sk1,1103.63,1514.0,0.0
gfx950,256,512,7168,7168,fp8,fp8,flydsl,2468,1,41.7985,flydsl_mxpsh_64x128x256_F8_F8_B16_w3_x4_sk1,1258.74,1492.64,0.0
gfx950,256,512,7168,16384,fp8,fp8,flydsl,2925,2,86.2956,flydsl_mxpsh_128x128x256_F8_F8_B16_w0_x4_sk2,1393.57,1543.17,0.0
gfx950,256,544,7168,384,fp8,fp8,flydsl,2404,1,7.6597,flydsl_mxpsh_64x128x128_F8_F8_B16_w0_x4_sk1,390.97,1404.78,0.0
gfx950,256,544,7168,3072,fp8,fp8,flydsl,2452,1,21.337,flydsl_mxpsh_64x128x256_F8_F8_B16_w1_x4_sk1,1122.83,1475.84,0.0
gfx950,256,544,7168,7168,fp8,fp8,flydsl,2444,1,45.2455,flydsl_mxpsh_64x128x256_F8_F8_B16_w0_x4_sk1,1235.52,1394.14,0.0
gfx950,256,544,7168,16384,fp8,fp8,flydsl,2452,1,99.4787,flydsl_mxpsh_64x128x256_F8_F8_B16_w1_x4_sk1,1284.45,1348.55,0.0
gfx950,256,576,7168,384,fp8,fp8,flydsl,2412,1,7.8167,flydsl_mxpsh_64x128x128_F8_F8_B16_w1_x4_sk1,405.66,1436.83,0.0
gfx950,256,576,7168,3072,fp8,fp8,flydsl,2468,1,21.7692,flydsl_mxpsh_64x128x256_F8_F8_B16_w3_x4_sk1,1165.28,1472.13,0.0
gfx950,256,576,7168,7168,fp8,fp8,flydsl,2468,1,46.4106,flydsl_mxpsh_64x128x256_F8_F8_B16_w3_x4_sk1,1275.36,1373.96,0.0
gfx950,256,576,7168,16384,fp8,fp8,flydsl,2468,1,100.4573,flydsl_mxpsh_64x128x256_F8_F8_B16_w3_x4_sk1,1346.76,1345.2,0.0
gfx950,256,608,7168,384,fp8,fp8,flydsl,2652,1,8.1171,flydsl_mxpsh_96x128x128_F8_F8_B16_w1_x4_sk1,412.35,1441.68,0.0
gfx950,256,608,7168,3072,fp8,fp8,flydsl,2692,1,25.085,flydsl_mxpsh_96x128x256_F8_F8_B16_w1_x4_sk1,1067.43,1299.75,0.0
gfx950,256,608,7168,7168,fp8,fp8,flydsl,2716,1,54.0795,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1155.31,1191.85,0.0
gfx950,256,608,7168,16384,fp8,fp8,flydsl,2692,1,108.0856,flydsl_mxpsh_96x128x256_F8_F8_B16_w1_x4_sk1,1321.25,1259.36,0.0
gfx950,256,640,7168,384,fp8,fp8,flydsl,2644,1,8.1763,flydsl_mxpsh_96x128x128_F8_F8_B16_w0_x4_sk1,430.91,1488.85,0.0
gfx950,256,640,7168,3072,fp8,fp8,flydsl,2684,1,25.052,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1125.09,1323.7,0.0
gfx950,256,640,7168,7168,fp8,fp8,flydsl,2684,1,55.5562,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1183.79,1172.56,0.0
gfx950,256,640,7168,16384,fp8,fp8,flydsl,2684,1,109.4904,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1372.94,1252.18,0.0
gfx950,256,672,7168,384,fp8,fp8,flydsl,2644,1,8.3182,flydsl_mxpsh_96x128x128_F8_F8_B16_w0_x4_sk1,444.73,1520.08,0.0
gfx950,256,672,7168,3072,fp8,fp8,flydsl,2700,1,25.401,flydsl_mxpsh_96x128x256_F8_F8_B16_w2_x4_sk1,1165.11,1327.44,0.0
gfx950,256,672,7168,7168,fp8,fp8,flydsl,2684,1,56.4105,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1224.15,1167.0,0.0
gfx950,256,672,7168,16384,fp8,fp8,flydsl,2692,1,110.7748,flydsl_mxpsh_96x128x256_F8_F8_B16_w1_x4_sk1,1424.87,1246.53,0.0
gfx950,256,704,7168,384,fp8,fp8,flydsl,2652,1,8.5571,flydsl_mxpsh_96x128x128_F8_F8_B16_w1_x4_sk1,452.9,1532.69,0.0
gfx950,256,704,7168,3072,fp8,fp8,flydsl,2700,1,25.1014,flydsl_mxpsh_96x128x256_F8_F8_B16_w2_x4_sk1,1235.16,1365.47,0.0
gfx950,256,704,7168,7168,fp8,fp8,flydsl,2716,1,54.7355,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1321.69,1215.28,0.0
gfx950,256,704,7168,16384,fp8,fp8,flydsl,2692,1,110.4929,flydsl_mxpsh_96x128x256_F8_F8_B16_w1_x4_sk1,1496.53,1258.61,0.0
gfx950,256,736,7168,384,fp8,fp8,flydsl,2668,1,8.6879,flydsl_mxpsh_96x128x128_F8_F8_B16_w3_x4_sk1,466.36,1563.83,0.0
gfx950,256,736,7168,3072,fp8,fp8,flydsl,2716,1,25.3487,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1278.71,1374.13,0.0
gfx950,256,736,7168,7168,fp8,fp8,flydsl,2716,1,54.2884,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1393.15,1237.97,0.0
gfx950,256,736,7168,16384,fp8,fp8,flydsl,2700,1,111.0244,flydsl_mxpsh_96x128x256_F8_F8_B16_w2_x4_sk1,1557.07,1261.44,0.0
gfx950,256,768,7168,384,fp8,fp8,flydsl,2644,1,8.8476,flydsl_mxpsh_96x128x128_F8_F8_B16_w0_x4_sk1,477.85,1588.85,0.0
gfx950,256,768,7168,3072,fp8,fp8,flydsl,2684,1,25.692,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1316.47,1377.45,0.0
gfx950,256,768,7168,7168,fp8,fp8,flydsl,2716,1,56.1015,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1406.74,1210.22,0.0
gfx950,256,768,7168,16384,fp8,fp8,flydsl,2684,1,111.6893,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1615.09,1262.73,0.0
gfx950,256,800,7168,384,fp8,fp8,flydsl,2660,1,9.0399,flydsl_mxpsh_96x128x128_F8_F8_B16_w2_x4_sk1,487.18,1607.15,0.0
gfx950,256,800,7168,3072,fp8,fp8,flydsl,2684,1,26.459,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1331.58,1358.57,0.0
gfx950,256,800,7168,7168,fp8,fp8,flydsl,2684,1,59.2351,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1387.83,1157.82,0.0
gfx950,256,800,7168,16384,fp8,fp8,flydsl,2716,1,119.7921,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1568.59,1185.52,0.0
gfx950,256,832,7168,384,fp8,fp8,flydsl,2652,1,9.1932,flydsl_mxpsh_96x128x128_F8_F8_B16_w1_x4_sk1,498.21,1631.59,0.0
gfx950,256,832,7168,3072,fp8,fp8,flydsl,2716,1,26.861,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1364.11,1358.98,0.0
gfx950,256,832,7168,7168,fp8,fp8,flydsl,2684,1,60.6088,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1410.63,1142.93,0.0
gfx950,256,832,7168,16384,fp8,fp8,flydsl,2684,1,120.9325,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1615.95,1182.47,0.0
gfx950,256,864,7168,384,fp8,fp8,flydsl,2652,1,9.352,flydsl_mxpsh_96x128x128_F8_F8_B16_w1_x4_sk1,508.59,1654.25,0.0
gfx950,256,864,7168,3072,fp8,fp8,flydsl,2684,1,26.9412,flydsl_mxpsh_96x128x256_F8_F8_B16_w0_x4_sk1,1412.36,1375.61,0.0
gfx950,256,864,7168,7168,fp8,fp8,flydsl,2716,1,60.2147,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x4_sk1,1474.47,1161.84,0.0
gfx950,256,864,7168,16384,fp8,fp8,flydsl,2692,1,123.2013,flydsl_mxpsh_96x128x256_F8_F8_B16_w1_x4_sk1,1647.2,1168.68,0.0
gfx950,256,896,7168,384,fp8,fp8,flydsl,2884,1,9.6346,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,511.96,1654.62,0.0
gfx950,256,896,7168,3072,fp8,fp8,flydsl,2940,1,28.5096,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1384.1,1319.47,0.0
gfx950,256,896,7168,7168,fp8,fp8,flydsl,2948,1,62.6104,flydsl_mxpsh_128x128x256_F8_F8_B16_w3_x4_sk1,1470.58,1128.37,0.0
gfx950,256,896,7168,16384,fp8,fp8,flydsl,2956,1,136.3698,flydsl_mxpsh_128x128x256_F8_F8_B16_w4_x4_sk1,1543.26,1063.03,0.0
gfx950,256,928,7168,384,fp8,fp8,flydsl,2484,1,9.9723,flydsl_mxpsh_64x256x128_F8_F8_B16_w0_x4_sk1,512.29,1645.83,0.0
gfx950,256,928,7168,3072,fp8,fp8,flydsl,2924,1,28.7461,flydsl_mxpsh_128x128x256_F8_F8_B16_w0_x4_sk1,1421.73,1328.0,0.0
gfx950,256,928,7168,7168,fp8,fp8,flydsl,2932,1,63.5816,flydsl_mxpsh_128x128x256_F8_F8_B16_w1_x4_sk1,1499.83,1121.96,0.0
gfx950,256,928,7168,16384,fp8,fp8,flydsl,2940,1,135.1478,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1612.82,1079.92,0.0
gfx950,256,960,7168,384,fp8,fp8,flydsl,2884,1,9.9012,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,533.76,1705.22,0.0
gfx950,256,960,7168,3072,fp8,fp8,flydsl,2948,1,29.0711,flydsl_mxpsh_128x128x256_F8_F8_B16_w3_x4_sk1,1454.32,1332.31,0.0
gfx950,256,960,7168,7168,fp8,fp8,flydsl,2940,1,64.6732,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1525.36,1113.66,0.0
gfx950,256,960,7168,16384,fp8,fp8,flydsl,2924,1,135.8778,flydsl_mxpsh_128x128x256_F8_F8_B16_w0_x4_sk1,1659.47,1081.35,0.0
gfx950,256,992,7168,384,fp8,fp8,flydsl,2884,1,10.011,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,545.5,1733.57,0.0
gfx950,256,992,7168,3072,fp8,fp8,flydsl,2940,1,29.1488,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1498.79,1347.87,0.0
gfx950,256,992,7168,7168,fp8,fp8,flydsl,2948,1,65.2192,flydsl_mxpsh_128x128x256_F8_F8_B16_w3_x4_sk1,1563.01,1114.89,0.0
gfx950,256,992,7168,16384,fp8,fp8,flydsl,2908,1,140.3403,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1660.26,1053.97,0.0
gfx950,256,1024,7168,384,fp8,fp8,flydsl,2892,1,10.0981,flydsl_mxpsh_128x128x128_F8_F8_B16_w1_x4_sk1,558.24,1765.26,0.0
gfx950,256,1024,7168,3072,fp8,fp8,flydsl,2956,1,29.6455,flydsl_mxpsh_128x128x256_F8_F8_B16_w4_x4_sk1,1521.21,1344.08,0.0
gfx950,256,1024,7168,7168,fp8,fp8,flydsl,2940,1,66.0876,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1592.23,1110.65,0.0
gfx950,256,1024,7168,16384,fp8,fp8,flydsl,2924,1,139.9787,flydsl_mxpsh_128x128x256_F8_F8_B16_w0_x4_sk1,1718.25,1063.72,0.0
gfx950,256,1088,7168,384,fp8,fp8,flydsl,2500,1,10.4683,flydsl_mxpsh_64x256x128_F8_F8_B16_w2_x4_sk1,572.15,1792.83,0.0
gfx950,256,1088,7168,3072,fp8,fp8,flydsl,2956,1,30.6123,flydsl_mxpsh_128x128x256_F8_F8_B16_w4_x4_sk1,1565.24,1338.02,0.0
gfx950,256,1088,7168,7168,fp8,fp8,flydsl,2948,1,68.6732,flydsl_mxpsh_128x128x256_F8_F8_B16_w3_x4_sk1,1628.05,1088.88,0.0
gfx950,256,1088,7168,16384,fp8,fp8,flydsl,2924,1,148.5264,flydsl_mxpsh_128x128x256_F8_F8_B16_w0_x4_sk1,1720.57,1015.74,0.0
gfx950,256,1152,7168,384,fp8,fp8,flydsl,2892,1,10.6622,flydsl_mxpsh_128x128x128_F8_F8_B16_w1_x4_sk1,594.79,1848.58,0.0
gfx950,256,1152,7168,3072,fp8,fp8,flydsl,2940,1,30.9395,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1639.79,1359.88,0.0
gfx950,256,1152,7168,7168,fp8,fp8,flydsl,2948,1,70.5876,flydsl_mxpsh_128x128x256_F8_F8_B16_w3_x4_sk1,1677.07,1078.84,0.0
gfx950,256,1152,7168,16384,fp8,fp8,flydsl,2940,1,149.3749,flydsl_mxpsh_128x128x256_F8_F8_B16_w2_x4_sk1,1811.44,1023.13,0.0
gfx950,256,1216,7168,384,fp8,fp8,flydsl,2652,1,11.0787,flydsl_mxpsh_96x128x128_F8_F8_B16_w1_x4_sk1,604.23,1864.12,0.0
gfx950,256,1216,7168,3072,fp8,fp8,flydsl,2668,1,35.2899,flydsl_mxpsh_96x128x128_F8_F8_B16_w3_x4_sk1,1517.51,1223.81,0.0
gfx950,256,1216,7168,7168,fp8,fp8,flydsl,2668,1,79.6505,flydsl_mxpsh_96x128x128_F8_F8_B16_w3_x4_sk1,1568.81,973.37,0.0
gfx950,256,1216,7168,16384,fp8,fp8,flydsl,2652,1,166.1377,flydsl_mxpsh_96x128x128_F8_F8_B16_w1_x4_sk1,1719.15,931.73,0.0
gfx950,256,1280,7168,384,fp8,fp8,flydsl,2732,1,11.6693,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,603.84,1850.51,0.0
gfx950,256,1280,7168,3072,fp8,fp8,flydsl,2908,1,40.343,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1397.3,1098.14,0.0
gfx950,256,1280,7168,7168,fp8,fp8,flydsl,2892,1,86.9558,flydsl_mxpsh_128x128x128_F8_F8_B16_w1_x4_sk1,1512.65,907.42,0.0
gfx950,256,1280,7168,16384,fp8,fp8,flydsl,2908,1,182.7923,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1644.75,857.6,0.0
gfx950,256,1344,7168,384,fp8,fp8,flydsl,2900,1,11.7284,flydsl_mxpsh_128x128x128_F8_F8_B16_w2_x4_sk1,630.84,1921.51,0.0
gfx950,256,1344,7168,3072,fp8,fp8,flydsl,2900,1,40.2916,flydsl_mxpsh_128x128x128_F8_F8_B16_w2_x4_sk1,1469.04,1127.19,0.0
gfx950,256,1344,7168,7168,fp8,fp8,flydsl,2892,1,88.6282,flydsl_mxpsh_128x128x128_F8_F8_B16_w1_x4_sk1,1558.31,905.82,0.0
gfx950,256,1344,7168,16384,fp8,fp8,flydsl,2908,1,192.7984,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1637.36,823.29,0.0
gfx950,256,1408,7168,384,fp8,fp8,flydsl,2724,1,12.0085,flydsl_mxpsh_96x256x128_F8_F8_B16_w0_x4_sk1,645.47,1955.14,0.0
gfx950,256,1408,7168,3072,fp8,fp8,flydsl,2908,1,40.1819,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1543.2,1158.0,0.0
gfx950,256,1408,7168,7168,fp8,fp8,flydsl,2908,1,90.0019,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1607.6,907.29,0.0
gfx950,256,1408,7168,16384,fp8,fp8,flydsl,2908,1,192.0068,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1722.4,836.92,0.0
gfx950,256,1472,7168,384,fp8,fp8,flydsl,2884,1,12.0658,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,671.6,2023.93,0.0
gfx950,256,1472,7168,3072,fp8,fp8,flydsl,2908,1,40.9149,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1584.44,1164.48,0.0
gfx950,256,1472,7168,7168,fp8,fp8,flydsl,2892,1,88.963,flydsl_mxpsh_128x128x128_F8_F8_B16_w1_x4_sk1,1700.3,933.36,0.0
gfx950,256,1472,7168,16384,fp8,fp8,flydsl,2908,1,192.786,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1793.41,843.74,0.0
gfx950,256,1536,7168,384,fp8,fp8,flydsl,2884,1,12.2547,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,690.0,2069.61,0.0
gfx950,256,1536,7168,3072,fp8,fp8,flydsl,2884,1,42.2947,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,1599.39,1152.83,0.0
gfx950,256,1536,7168,7168,fp8,fp8,flydsl,2900,1,90.2497,flydsl_mxpsh_128x128x128_F8_F8_B16_w2_x4_sk1,1748.93,935.3,0.0
gfx950,256,1536,7168,16384,fp8,fp8,flydsl,2908,1,192.3173,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1875.95,856.01,0.0
gfx950,256,1600,7168,384,fp8,fp8,flydsl,2892,1,12.4674,flydsl_mxpsh_128x128x128_F8_F8_B16_w1_x4_sk1,706.49,2109.86,0.0
gfx950,256,1600,7168,3072,fp8,fp8,flydsl,2908,1,44.5486,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1581.74,1119.52,0.0
gfx950,256,1600,7168,7168,fp8,fp8,flydsl,2900,1,94.0934,flydsl_mxpsh_128x128x128_F8_F8_B16_w2_x4_sk1,1747.38,911.72,0.0
gfx950,256,1600,7168,16384,fp8,fp8,flydsl,2908,1,204.6406,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1836.44,814.07,0.0
gfx950,256,1664,7168,384,fp8,fp8,flydsl,2900,1,12.7054,flydsl_mxpsh_128x128x128_F8_F8_B16_w2_x4_sk1,720.98,2144.49,0.0
gfx950,256,1664,7168,3072,fp8,fp8,flydsl,2908,1,43.3094,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1692.08,1177.27,0.0
gfx950,256,1664,7168,7168,fp8,fp8,flydsl,2908,1,96.3243,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1775.18,904.89,0.0
gfx950,256,1664,7168,16384,fp8,fp8,flydsl,2908,1,203.7152,flydsl_mxpsh_128x128x128_F8_F8_B16_w3_x4_sk1,1918.57,827.42,0.0
gfx950,256,1728,7168,384,fp8,fp8,flydsl,2484,1,13.0258,flydsl_mxpsh_64x256x128_F8_F8_B16_w0_x4_sk1,730.3,2164.06,0.0
gfx950,256,1728,7168,3072,fp8,fp8,flydsl,2740,1,46.5182,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1635.95,1120.02,0.0
gfx950,256,1728,7168,7168,fp8,fp8,flydsl,2732,1,97.9803,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,1812.3,903.64,0.0
gfx950,256,1728,7168,16384,fp8,fp8,flydsl,2724,1,213.4661,flydsl_mxpsh_96x256x128_F8_F8_B16_w0_x4_sk1,1901.35,798.84,0.0
gfx950,256,1792,7168,384,fp8,fp8,flydsl,2644,1,14.3549,flydsl_mxpsh_96x128x128_F8_F8_B16_w0_x4_sk1,687.22,2029.32,0.0
gfx950,256,1792,7168,3072,fp8,fp8,flydsl,2980,1,50.8031,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1553.45,1047.48,0.0
gfx950,256,1792,7168,7168,fp8,fp8,flydsl,2972,1,108.4736,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1697.62,828.91,0.0
gfx950,256,1792,7168,16384,fp8,fp8,flydsl,2964,1,227.9552,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1846.45,756.69,0.0
gfx950,256,1856,7168,384,fp8,fp8,flydsl,2660,1,14.5725,flydsl_mxpsh_96x128x128_F8_F8_B16_w2_x4_sk1,701.14,2063.67,0.0
gfx950,256,1856,7168,3072,fp8,fp8,flydsl,2980,1,51.7071,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1580.8,1050.71,0.0
gfx950,256,1856,7168,7168,fp8,fp8,flydsl,2972,1,111.7005,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1707.45,817.29,0.0
gfx950,256,1856,7168,16384,fp8,fp8,flydsl,2972,1,242.0371,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1801.13,720.79,0.0
gfx950,256,1920,7168,384,fp8,fp8,flydsl,2660,1,14.6168,flydsl_mxpsh_96x128x128_F8_F8_B16_w2_x4_sk1,723.12,2121.87,0.0
gfx950,256,1920,7168,3072,fp8,fp8,flydsl,2980,1,51.7591,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1633.67,1071.18,0.0
gfx950,256,1920,7168,7168,fp8,fp8,flydsl,2964,1,111.1857,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1774.51,833.45,0.0
gfx950,256,1920,7168,16384,fp8,fp8,flydsl,2980,1,243.6805,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1850.67,723.99,0.0
gfx950,256,1984,7168,384,fp8,fp8,flydsl,2900,1,14.727,flydsl_mxpsh_128x128x128_F8_F8_B16_w2_x4_sk1,741.63,2169.96,0.0
gfx950,256,1984,7168,3072,fp8,fp8,flydsl,2972,1,51.6707,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1691.01,1094.58,0.0
gfx950,256,1984,7168,7168,fp8,fp8,flydsl,2980,1,109.6609,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1859.16,857.59,0.0
gfx950,256,1984,7168,16384,fp8,fp8,flydsl,2964,1,230.9268,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2017.97,772.49,0.0
gfx950,256,2048,7168,384,fp8,fp8,flydsl,2884,1,14.8942,flydsl_mxpsh_128x128x128_F8_F8_B16_w0_x4_sk1,756.96,2208.85,0.0
gfx950,256,2048,7168,3072,fp8,fp8,flydsl,2964,1,52.2443,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1726.4,1103.88,0.0
gfx950,256,2048,7168,7168,fp8,fp8,flydsl,2980,1,111.2517,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1891.69,857.7,0.0
gfx950,256,2048,7168,16384,fp8,fp8,flydsl,2980,1,232.686,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2067.32,775.1,0.0
gfx950,256,4096,7168,384,fp8,fp8,flydsl,2492,1,23.4489,flydsl_mxpsh_64x256x128_F8_F8_B16_w1_x4_sk1,961.6,2688.64,0.0
gfx950,256,4096,7168,3072,fp8,fp8,flydsl,2964,1,94.1915,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1915.13,990.78,0.0
gfx950,256,4096,7168,7168,fp8,fp8,flydsl,2964,1,191.6491,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2196.24,727.69,0.0
gfx950,256,4096,7168,16384,fp8,fp8,flydsl,2964,1,423.0779,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2273.98,575.0,0.0
gfx950,256,6144,7168,384,fp8,fp8,flydsl,2732,1,32.1684,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,1051.43,2897.01,0.0
gfx950,256,6144,7168,3072,fp8,fp8,flydsl,2980,1,135.8024,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1992.48,949.72,0.0
gfx950,256,6144,7168,7168,fp8,fp8,flydsl,2964,1,274.1378,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2303.08,669.37,0.0
gfx950,256,6144,7168,16384,fp8,fp8,flydsl,2964,1,618.3914,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2333.65,495.13,0.0
gfx950,256,8192,7168,384,fp8,fp8,flydsl,2740,1,42.3879,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1063.92,2909.76,0.0
gfx950,256,8192,7168,3072,fp8,fp8,flydsl,2980,1,163.052,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2212.65,1009.66,0.0
gfx950,256,8192,7168,7168,fp8,fp8,flydsl,2964,1,341.219,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2467.08,666.85,0.0
gfx950,256,8192,7168,16384,fp8,fp8,flydsl,2968,1,758.0882,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x0_sk1,2538.15,486.88,0.0
gfx950,256,10240,7168,384,fp8,fp8,flydsl,2724,1,52.3916,flydsl_mxpsh_96x256x128_F8_F8_B16_w0_x4_sk1,1075.96,2929.58,0.0
gfx950,256,10240,7168,3072,fp8,fp8,flydsl,2972,1,200.7279,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2246.68,997.76,0.0
gfx950,256,10240,7168,7168,fp8,fp8,flydsl,2972,1,428.8583,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2453.65,633.27,0.0
gfx950,256,10240,7168,16384,fp8,fp8,flydsl,2968,1,968.9149,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x0_sk1,2482.35,445.87,0.0
gfx950,256,12288,7168,384,fp8,fp8,flydsl,2732,1,60.4233,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,1119.53,3039.09,0.0
gfx950,256,12288,7168,3072,fp8,fp8,flydsl,2980,1,238.372,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2270.26,989.75,0.0
gfx950,256,12288,7168,7168,fp8,fp8,flydsl,2972,1,516.7663,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2443.5,610.76,0.0
gfx950,256,12288,7168,16384,fp8,fp8,flydsl,2976,1,1207.1804,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x0_sk1,2390.88,409.99,0.0
gfx950,256,14336,7168,384,fp8,fp8,flydsl,2732,1,68.9811,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,1144.08,3099.09,0.0
gfx950,256,14336,7168,3072,fp8,fp8,flydsl,2964,1,277.2161,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2277.5,979.67,0.0
