gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,128,140,4096,2048,29,0,6.5913,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,356.35,832.09,0.0
gfx950,128,140,4608,2048,29,0,6.8192,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,387.5,902.19,0.0
gfx950,128,256,1280,4096,21,0,6.4666,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,0.0,0.0,0.0
gfx950,128,256,2304,4096,29,0,7.5917,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,256,4096,1024,29,0,4.9928,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,256,4096,2048,29,0,6.222,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,256,4096,4096,29,0,8.5577,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,256,4096,8192,29,0,13.2259,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,256,4608,2048,37,0,8.1931,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,589.74,895.88,0.0
gfx950,128,256,4608,4096,37,0,10.0006,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,0.0,0.0,0.0
gfx950,128,256,9216,4096,37,0,17.5863,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,0.0,0.0,0.0
gfx950,128,257,4096,2048,37,0,8.0569,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,535.16,814.56,0.0
