gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw
gfx950,256,4,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.2686,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_kw2_fp4,0.9%,21.8436,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_nt_sbm32,1.1%,59.1122,0,0,0,20.44,108987.66
gfx950,256,8,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,71.4429,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4_kw2_fp4,0.9%,39.2748,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,110.7177,0,0,0,21.82,58188.97
gfx950,256,16,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,136.4286,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_fp4,0.9%,72.9147,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_nt_sbm32,1.1%,209.3433,0,0,0,23.08,30775.51
gfx950,256,32,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,261.0983,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_fp4,0.9%,135.1543,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,396.2526,0,0,0,24.39,16259.44
gfx950,256,64,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,349.3581,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_fp4,0.9%,176.911,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_atomic_nt_sbm32,1.1%,526.2691,0,0,0,36.73,12243.24
gfx950,256,128,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,351.3895,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_fp4,0.9%,177.4402,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,528.8297,0,0,0,73.09,12185.44
gfx950,256,256,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,353.2535,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_fp4,0.9%,180.9909,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,534.2444,0,0,0,144.71,12064.88
gfx950,256,512,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,357.0931,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_kw2_fp4,0.9%,183.3299,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,540.423,0,0,0,286.11,11932.77
gfx950,256,1024,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,365.7851,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2_kw2_fp4,0.9%,186.8284,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x128_atomic_nt_sbm32,1.1%,552.6135,0,0,0,559.59,11680.92
gfx950,256,2048,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,382.4185,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w3_fp4,0.9%,203.2441,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_nt_sbm64,1.1%,585.6626,0,0,0,1056.03,11043.25
gfx950,256,4096,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,477.16,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_fp4,0.9%,288.0068,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_atomic_nt_sbm128,1.1%,765.1668,0,0,0,1616.58,8485.45
gfx950,256,8192,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,616.2935,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_bnt0_fp4,0.9%,473.5262,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_sbm64,1.1%,1089.8197,0,0,0,2270.01,6003.85
gfx950,256,16384,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1040.9375,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_bnt0_fp4,0.9%,827.7669,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_sbm64,1.1%,1868.7044,0,0,0,2647.72,3555.29
gfx950,256,32768,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1913.2918,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_bnt0_fp4,0.9%,1549.2364,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_atomic_sbm64,1.1%,3462.5282,0,0,0,2857.91,1976.91
gfx950,256,1,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,20.8426,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_sbm16,1.2%,20.8426,0,0,0,5.55,152532.45
gfx950,256,2,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,22.2102,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.3%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_sbm16,1.3%,22.2102,0,0,0,10.41,143141.19
gfx950,256,4,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,28.2676,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,28.2676,0,0,0,16.36,112469.31
gfx950,256,8,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,43.1446,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_hpf_nt,1.3%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x128_atomic_nt_sbm16,1.3%,43.1446,0,0,0,21.44,73689.95
gfx950,256,16,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,76.7051,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_sbm16,1.2%,76.7051,0,0,0,24.11,41450.9
gfx950,256,32,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,128.2957,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,128.2957,0,0,0,28.83,24785.24
gfx950,256,64,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,190.915,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x256x128_atomic_nt_sbm16,1.2%,190.915,0,0,0,38.75,16659.39
gfx950,256,128,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,240.5388,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_nt,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,240.5388,0,0,0,61.52,13228.24
gfx950,256,256,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,255.4018,flydsl_mxmoe_g1_a4w4_16x128x256_f16in_hpf_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_nt_sbm16,1.2%,255.4018,0,0,0,115.88,12469.2
gfx950,256,512,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,274.9056,flydsl_mxmoe_g1_a4w4_16x256x256_f16in_nt_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t16x128x128_atomic_persist_nt_sbm16,1.2%,274.9056,0,0,0,215.31,11604.57
gfx950,256,1024,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,292.7899,flydsl_mxmoe_g1_a4w4_32x64x256_nt_kw2_xcd4_w2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x128_atomic_nt_sbm32,1.2%,292.7899,0,0,0,404.32,10933.34
gfx950,256,2048,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,392.7138,flydsl_mxmoe_g1_a4w4_64x256x256_nt_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x128_atomic_persist_nt_sbm64,1.2%,392.7138,0,0,0,602.88,8207.48
gfx950,256,4096,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,574.4614,flydsl_mxmoe_g1_a4w4_128x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x128_reduce_sbm128,1.2%,574.4614,0,0,0,824.29,5687.47
gfx950,256,8192,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,904.2539,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_reduce_sbm64,1.2%,904.2539,0,0,0,1047.32,3710.59
gfx950,256,16384,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1511.4496,flydsl_mxmoe_g1_a4w4_64x256x256_xcd4,1.2%,0.0,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_reduce_sbm64,1.2%,1511.4496,0,0,0,1253.15,2336.48
gfx950,256,32768,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,816.3769,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0_xcd4_fp4,1.0%,1908.8649,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x128_reduce_sbm64,1.2%,2725.2418,0,0,0,1390.03,1425.12
