gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,16,6144,1536,torch.float8_e4m3fnuz,ck,10,0,7.6786,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,39.33,1257.83,0.0
gfx942,80,32,6144,384,torch.float8_e4m3fnuz,ck,76,0,5.3222,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,28.37,519.48,0.0
gfx942,80,32,6144,1024,torch.float8_e4m3fnuz,ck,112,0,7.8218,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,51.48,858.81,0.0
gfx942,80,32,6144,1536,torch.float8_e4m3fnuz,ck,112,0,9.389,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,64.33,1052.25,0.0
gfx942,80,64,6144,384,torch.float8_e4m3fnuz,ck,76,0,6.842,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,44.14,463.36,0.0
gfx942,80,64,6144,1024,torch.float8_e4m3fnuz,ck,76,0,10.1582,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,79.28,703.22,0.0
gfx942,80,96,6144,384,torch.float8_e4m3fnuz,ck,84,0,8.013,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,56.53,446.25,0.0
gfx942,80,96,6144,1024,torch.float8_e4m3fnuz,ck,119,0,11.3814,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,106.13,665.07,0.0
gfx942,80,128,6144,384,torch.float8_e4m3fnuz,ck,76,0,8.5921,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,70.29,463.37,0.0
gfx942,80,128,6144,1024,torch.float8_e4m3fnuz,ck,112,0,13.4354,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,119.88,595.1,0.0
gfx942,80,160,6144,384,torch.float8_e4m3fnuz,ck,84,0,9.1595,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,82.43,478.94,0.0
gfx942,80,160,6144,1024,torch.float8_e4m3fnuz,ck,119,0,14.0118,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,143.68,601.02,0.0
gfx942,80,192,6144,384,torch.float8_e4m3fnuz,ck,84,0,10.3811,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,87.27,461.64,0.0
gfx942,80,192,6144,1024,torch.float8_e4m3fnuz,ck,85,0,16.8038,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,143.77,526.51,0.0
gfx942,80,192,6144,1536,torch.float8_e4m3fnuz,ck,121,0,20.4639,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,177.09,590.86,0.0
gfx942,80,256,6144,384,torch.float8_e4m3fnuz,ck,84,0,12.2043,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,98.98,459.13,0.0
gfx942,80,256,6144,1024,torch.float8_e4m3fnuz,ck,84,0,20.4007,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,157.9,475.44,0.0
gfx942,80,320,6144,384,torch.float8_e4m3fnuz,ck,85,0,13.7857,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,109.53,465.29,0.0
gfx942,80,320,6144,1024,torch.float8_e4m3fnuz,ck,85,0,22.1979,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,181.39,475.33,0.0
gfx942,80,384,6144,384,torch.float8_e4m3fnuz,ck,85,0,15.9234,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,113.79,453.76,0.0
gfx942,80,384,6144,1024,torch.float8_e4m3fnuz,ck,85,0,26.9009,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,179.62,423.9,0.0
gfx942,80,512,6144,384,torch.float8_e4m3fnuz,ck,84,0,19.7281,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,122.46,448.46,0.0
gfx942,80,512,6144,1024,torch.float8_e4m3fnuz,ck,85,0,33.2968,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,193.49,393.65,0.0
gfx942,80,512,6144,1536,torch.float8_e4m3fnuz,ck,85,0,42.7266,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,226.17,386.53,0.0
gfx942,80,768,6144,384,torch.float8_e4m3fnuz,ck,84,0,27.3587,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,132.46,441.96,0.0
gfx942,80,768,6144,1024,torch.float8_e4m3fnuz,ck,85,0,46.9047,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,206.03,352.1,0.0
gfx942,80,768,6144,1536,torch.float8_e4m3fnuz,ck,93,0,60.4291,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,239.88,331.86,0.0
gfx942,80,1024,6144,384,torch.float8_e4m3fnuz,ck,85,0,34.0424,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,141.94,450.48,0.0
gfx942,80,1024,6144,1024,torch.float8_e4m3fnuz,ck,85,0,57.5229,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,224.0,346.35,0.0
gfx942,80,1536,6144,384,torch.float8_e4m3fnuz,ck,85,0,47.6392,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,152.14,458.1,0.0
gfx942,80,1536,6144,1024,torch.float8_e4m3fnuz,ck,85,0,81.9547,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,235.83,326.26,0.0
gfx942,80,1536,6144,1536,torch.float8_e4m3fnuz,ck,85,0,108.6735,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,266.77,282.23,0.0
gfx942,80,2048,6144,384,torch.float8_e4m3fnuz,ck,85,0,61.9311,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,156.04,457.15,0.0
gfx942,80,2048,6144,1024,torch.float8_e4m3fnuz,ck,85,0,106.6832,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,241.55,314.52,0.0
gfx942,80,3072,6144,384,torch.float8_e4m3fnuz,ck,85,0,87.4721,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,165.72,472.01,0.0
gfx942,80,3072,6144,1024,torch.float8_e4m3fnuz,ck,85,0,152.2571,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,253.88,309.91,0.0
gfx942,80,3072,6144,1536,torch.float8_e4m3fnuz,ck,85,0,201.8301,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,287.28,257.17,0.0
gfx942,80,4096,6144,384,torch.float8_e4m3fnuz,ck,85,0,115.462,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,167.39,469.97,0.0
gfx942,80,4096,6144,1024,torch.float8_e4m3fnuz,ck,85,0,200.9795,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,256.44,302.61,0.0
gfx942,80,8192,6144,384,torch.float8_e4m3fnuz,ck,85,0,222.1348,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,174.01,477.95,0.0
gfx942,80,8192,6144,1024,torch.float8_e4m3fnuz,ck,85,0,390.8928,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,263.7,295.08,0.0
gfx942,80,16384,6144,384,torch.float8_e4m3fnuz,ck,85,0,437.1792,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,176.84,480.3,0.0
gfx942,80,16384,6144,1024,torch.float8_e4m3fnuz,ck,85,0,771.8324,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,267.1,290.73,0.0
gfx942,80,32768,6144,384,torch.float8_e4m3fnuz,ck,85,0,863.7544,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,179.01,483.47,0.0
gfx942,80,32768,6144,1024,torch.float8_e4m3fnuz,ck,85,0,1531.1347,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,269.29,289.0,0.0
gfx942,80,65536,6144,384,torch.float8_e4m3fnuz,ck,85,0,1722.3926,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,179.54,483.53,0.0
gfx942,80,65536,6144,1024,torch.float8_e4m3fnuz,ck,85,0,3044.9963,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,270.82,288.57,0.0
