gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1,1280,4096,21,0,8.0223,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1.31,327.34,0.0
gfx950,256,1,2304,4096,21,0,8.3559,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.26,565.5,0.0
gfx950,256,1,4096,2048,21,0,5.9995,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.8,700.65,0.0
gfx950,256,1,4608,4096,21,0,8.835,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,4.27,1069.43,0.0
gfx950,256,1,9216,4096,21,0,8.7294,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,8.65,2164.51,0.0
gfx950,256,2,1280,4096,21,0,8.0008,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,2.62,328.8,0.0
gfx950,256,2,2304,4096,21,0,8.7943,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,4.29,538.06,0.0
gfx950,256,2,4096,2048,21,0,6.0917,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,5.51,691.55,0.0
gfx950,256,2,4608,4096,21,0,8.9699,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,8.42,1054.61,0.0
gfx950,256,2,9216,4096,21,0,9.2229,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,16.37,2050.91,0.0
gfx950,256,4,1280,4096,21,0,8.1421,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,5.15,324.22,0.0
gfx950,256,4,2304,4096,21,0,8.4755,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,8.91,559.87,0.0
gfx950,256,4,4096,2048,21,0,6.1111,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,10.98,692.37,0.0
gfx950,256,4,4608,4096,21,0,8.9732,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,16.83,1056.73,0.0
gfx950,256,4,9216,4096,21,0,9.2699,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,32.58,2044.93,0.0
gfx950,256,8,1280,4096,21,0,8.1947,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,10.24,324.39,0.0
gfx950,256,8,2304,4096,21,0,9.0371,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,16.71,528.03,0.0
gfx950,256,8,4096,2048,37,0,6.5021,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,20.64,656.41,0.0
gfx950,256,8,4608,4096,21,0,9.082,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,33.25,1049.03,0.0
gfx950,256,8,9216,4096,21,0,9.3628,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,64.51,2033.39,0.0
gfx950,256,16,1280,4096,21,0,8.4112,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,19.95,320.43,0.0
gfx950,256,16,2304,4096,29,0,8.9155,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,33.87,541.2,0.0
gfx950,256,16,4096,2048,37,0,6.5817,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,40.79,659.67,0.0
gfx950,256,16,4608,4096,21,0,9.2513,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,65.29,1039.57,0.0
gfx950,256,16,9216,4096,21,0,9.51,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,127.02,2019.14,0.0
gfx950,256,24,1280,4096,21,0,8.6581,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,29.07,315.55,0.0
gfx950,256,24,2304,4096,29,0,9.1493,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,49.51,533.19,0.0
gfx950,256,24,4096,2048,21,0,6.4803,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,62.13,681.37,0.0
gfx950,256,24,4608,4096,21,0,9.052,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,100.09,1072.42,0.0
gfx950,256,24,9216,4096,21,0,9.3363,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,194.07,2074.26,0.0
gfx950,256,32,1280,4096,21,0,8.9095,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,37.66,310.78,0.0
gfx950,256,32,2304,4096,29,0,9.7339,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,62.05,506.64,0.0
gfx950,256,32,4096,2048,14,0,6.542,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,82.07,686.21,0.0
gfx950,256,32,4608,4096,21,0,9.7739,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,123.59,1002.43,0.0
gfx950,256,32,9216,4096,21,0,10.0349,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,240.75,1946.18,0.0
gfx950,256,40,1280,4096,21,0,8.2583,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,50.79,339.75,0.0
gfx950,256,40,2304,4096,21,0,8.6534,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,87.25,576.05,0.0
gfx950,256,40,4096,2048,14,0,6.6966,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,100.21,681.38,0.0
gfx950,256,40,4608,4096,21,0,8.5535,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,176.53,1155.99,0.0
gfx950,256,40,9216,4096,21,0,9.0886,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,332.27,2166.84,0.0
gfx950,256,48,1280,4096,21,0,8.3727,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,60.11,339.51,0.0
gfx950,256,48,2304,4096,21,0,9.0607,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,99.99,556.04,0.0
gfx950,256,48,4096,2048,21,0,6.3335,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,127.15,732.09,0.0
gfx950,256,48,4608,4096,21,0,8.8556,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,204.61,1126.73,0.0
gfx950,256,48,9216,4096,21,0,9.7033,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,373.47,2046.46,0.0
gfx950,256,56,1280,4096,21,0,8.5377,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,68.78,337.27,0.0
gfx950,256,56,2304,4096,21,0,8.9416,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,118.21,569.4,0.0
gfx950,256,56,4096,2048,21,0,6.4471,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,145.73,730.62,0.0
gfx950,256,56,4608,4096,21,0,8.968,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,235.72,1122.65,0.0
gfx950,256,56,9216,4096,21,0,9.8674,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,428.47,2029.03,0.0
gfx950,256,64,1280,4096,21,0,8.731,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,76.86,334.02,0.0
gfx950,256,64,2304,4096,21,0,9.2036,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,131.25,558.97,0.0
gfx950,256,64,4096,2048,14,0,6.9498,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,154.5,688.38,0.0
gfx950,256,64,4608,4096,21,0,9.6501,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,250.35,1052.64,0.0
gfx950,256,64,9216,4096,21,0,9.549,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,506.0,2113.84,0.0
gfx950,256,72,1280,4096,21,0,8.1302,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,92.86,363.24,0.0
gfx950,256,72,2304,4096,21,0,8.5532,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,158.88,607.71,0.0
gfx950,256,72,4096,2048,21,0,6.2946,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,191.9,771.75,0.0
gfx950,256,72,4608,4096,21,0,9.3387,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,291.04,1097.39,0.0
gfx950,256,72,9216,4096,21,0,9.1857,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,591.77,2215.28,0.0
gfx950,256,80,1280,4096,21,0,8.2562,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,101.6,362.16,0.0
gfx950,256,80,2304,4096,21,0,8.7953,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,171.68,597.03,0.0
gfx950,256,80,4096,2048,29,0,6.6245,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,202.61,744.45,0.0
gfx950,256,80,4608,4096,21,0,8.6873,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,347.62,1190.05,0.0
gfx950,256,80,9216,4096,21,0,9.9062,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,609.7,2070.7,0.0
gfx950,256,88,1280,4096,21,0,8.4189,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,109.6,359.54,0.0
gfx950,256,88,2304,4096,21,0,8.8011,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,188.72,602.69,0.0
gfx950,256,88,4096,2048,14,0,6.8829,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,214.5,727.21,0.0
gfx950,256,88,4608,4096,21,0,9.5174,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,349.03,1095.72,0.0
gfx950,256,88,9216,4096,21,0,10.0308,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,662.34,2061.31,0.0
gfx950,256,96,1280,4096,21,0,8.4573,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,119.03,362.27,0.0
gfx950,256,96,2304,4096,21,0,8.9656,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,202.1,597.57,0.0
gfx950,256,96,4096,2048,21,0,6.5207,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,247.0,778.91,0.0
gfx950,256,96,4608,4096,21,0,9.6416,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,375.86,1090.95,0.0
gfx950,256,96,9216,4096,21,0,10.071,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,719.67,2069.35,0.0
gfx950,256,104,1280,4096,21,0,8.2266,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,132.56,376.91,0.0
gfx950,256,104,2304,4096,21,0,8.6958,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,225.73,622.23,0.0
gfx950,256,104,4096,2048,21,0,6.277,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,277.97,820.9,0.0
gfx950,256,104,4608,4096,21,0,9.3252,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,421.0,1137.63,0.0
gfx950,256,104,9216,4096,29,0,10.8349,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,724.67,1938.58,0.0
gfx950,256,112,1280,4096,21,0,8.3528,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,140.6,375.63,0.0
gfx950,256,112,2304,4096,21,0,8.8507,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,238.84,617.36,0.0
gfx950,256,112,4096,2048,21,0,6.3382,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,296.46,824.6,0.0
gfx950,256,112,4608,4096,21,0,8.8679,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,476.76,1206.46,0.0
gfx950,256,112,9216,4096,29,0,11.1231,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,760.19,1903.08,0.0
gfx950,256,120,1280,4096,21,0,8.4446,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,149.01,375.91,0.0
gfx950,256,120,2304,4096,21,0,9.0003,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,251.65,613.01,0.0
gfx950,256,120,4096,2048,21,0,6.4221,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,313.49,825.31,0.0
gfx950,256,120,4608,4096,21,0,9.6298,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,470.4,1120.36,0.0
gfx950,256,120,9216,4096,29,0,10.6944,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,847.14,1994.69,0.0
gfx950,256,128,1280,4096,21,0,8.5075,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,157.76,377.46,0.0
gfx950,256,128,2304,4096,21,0,9.1118,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,265.14,611.36,0.0
gfx950,256,128,4096,2048,21,0,6.9881,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,307.31,769.01,0.0
gfx950,256,128,4608,4096,21,0,9.607,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,502.95,1132.4,0.0
gfx950,256,128,9216,4096,29,0,10.8229,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,892.89,1986.14,0.0
gfx950,256,136,1280,4096,21,0,8.2314,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,173.25,394.6,0.0
gfx950,256,136,2304,4096,21,0,8.6754,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,295.88,648.25,0.0
gfx950,256,136,4096,2048,29,0,6.7352,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,338.77,808.84,0.0
gfx950,256,136,4608,4096,21,0,9.3608,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,548.44,1171.81,0.0
gfx950,256,136,9216,4096,29,0,10.4045,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,986.85,2081.76,0.0
gfx950,256,144,1280,4096,21,0,8.3437,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,180.97,393.71,0.0
gfx950,256,144,2304,4096,21,0,8.8633,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,306.65,640.51,0.0
gfx950,256,144,4096,2048,21,0,6.8986,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,350.2,800.37,0.0
gfx950,256,144,4608,4096,21,0,8.6964,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,625.07,1271.7,0.0
gfx950,256,144,9216,4096,29,0,10.1892,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1066.98,2141.83,0.0
gfx950,256,152,1280,4096,21,0,8.4341,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,188.98,393.86,0.0
gfx950,256,152,2304,4096,21,0,8.948,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,320.62,640.4,0.0
gfx950,256,152,4096,2048,21,0,6.4302,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,396.59,870.13,0.0
gfx950,256,152,4608,4096,21,0,9.367,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,612.56,1190.28,0.0
gfx950,256,152,9216,4096,29,0,10.6915,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1073.34,2056.52,0.0
gfx950,256,160,1280,4096,21,0,8.5416,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,196.42,393.22,0.0
gfx950,256,160,2304,4096,21,0,8.995,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,335.73,642.97,0.0
gfx950,256,160,4096,2048,21,0,7.0467,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,380.94,804.47,0.0
gfx950,256,160,4608,4096,21,0,9.3892,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,643.27,1197.06,0.0
gfx950,256,160,9216,4096,29,0,10.9236,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1105.83,2027.83,0.0
gfx950,256,168,1280,4096,21,0,8.285,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,212.63,409.85,0.0
gfx950,256,168,2304,4096,21,0,8.8536,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,358.15,659.26,0.0
gfx950,256,168,4096,2048,21,0,6.3961,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,440.67,897.83,0.0
gfx950,256,168,4608,4096,21,0,9.5395,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,664.79,1187.64,0.0
gfx950,256,168,9216,4096,29,0,11.0868,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1144.02,2012.75,0.0
gfx950,256,176,1280,4096,21,0,8.3791,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,220.25,409.64,0.0
gfx950,256,176,2304,4096,21,0,8.8932,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,373.53,662.31,0.0
gfx950,256,176,4096,2048,21,0,6.9501,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,424.86,836.87,0.0
gfx950,256,176,4608,4096,21,0,9.3625,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,709.62,1219.72,0.0
gfx950,256,176,9216,4096,29,0,11.3064,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1175.22,1988.15,0.0
gfx950,256,184,1280,4096,21,0,8.4721,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,227.73,409.5,0.0
gfx950,256,184,2304,4096,21,0,8.9575,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,387.71,663.5,0.0
gfx950,256,184,4096,2048,21,0,6.9966,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,441.22,841.84,0.0
gfx950,256,184,4608,4096,21,0,8.9013,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,780.31,1293.04,0.0
gfx950,256,184,9216,4096,29,0,11.4727,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1210.83,1973.61,0.0
gfx950,256,192,1280,4096,21,0,8.5186,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,236.34,411.59,0.0
gfx950,256,192,2304,4096,21,0,9.0411,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,400.82,663.25,0.0
gfx950,256,192,4096,2048,21,0,7.0569,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,456.46,845.1,0.0
gfx950,256,192,4608,4096,21,0,9.5349,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,760.13,1216.57,0.0
gfx950,256,192,9216,4096,29,0,11.6291,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1246.49,1961.16,0.0
gfx950,256,200,1280,4096,21,0,8.2884,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,253.02,427.47,0.0
gfx950,256,200,2304,4096,21,0,8.8036,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,428.79,687.2,0.0
gfx950,256,200,4096,2048,21,0,6.9702,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,481.4,866.19,0.0
gfx950,256,200,4608,4096,21,0,8.8337,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,854.65,1323.34,0.0
gfx950,256,200,9216,4096,37,0,12.2915,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1228.45,1868.8,0.0
gfx950,256,208,1280,4096,21,0,8.397,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,259.74,426.33,0.0
gfx950,256,208,2304,4096,21,0,8.8839,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,441.91,686.98,0.0
gfx950,256,208,4096,2048,29,0,6.8326,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,510.74,894.42,0.0
gfx950,256,208,4608,4096,21,0,9.103,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,862.54,1294.09,0.0
gfx950,256,208,9216,4096,37,0,12.3559,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1270.93,1872.32,0.0
gfx950,256,216,1280,4096,21,0,8.4888,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,266.81,426.06,0.0
gfx950,256,216,2304,4096,21,0,9.0229,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,451.84,682.3,0.0
gfx950,256,216,4096,2048,21,0,6.567,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,551.83,941.82,0.0
gfx950,256,216,4608,4096,21,0,9.0016,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,905.81,1318.68,0.0
gfx950,256,216,9216,4096,37,0,12.26,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1330.13,1900.33,0.0
gfx950,256,224,1280,4096,21,0,8.4906,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,276.64,430.31,0.0
gfx950,256,224,2304,4096,21,0,8.9746,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,471.09,691.9,0.0
gfx950,256,224,4096,2048,29,0,6.9897,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,537.66,895.42,0.0
gfx950,256,224,4608,4096,21,0,9.6694,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,874.48,1236.92,0.0
gfx950,256,224,9216,4096,37,0,12.347,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1369.68,1900.21,0.0
gfx950,256,232,1280,4096,21,0,8.3081,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,292.81,444.2,0.0
gfx950,256,232,2304,4096,21,0,8.8656,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,493.92,706.41,0.0
gfx950,256,232,4096,2048,21,0,7.0702,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,550.52,895.65,0.0
gfx950,256,232,4608,4096,29,0,9.8578,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,888.4,1222.43,0.0
gfx950,256,232,9216,4096,37,0,12.3442,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1418.92,1913.91,0.0
gfx950,256,240,1280,4096,21,0,8.4336,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,298.4,441.97,0.0
gfx950,256,240,2304,4096,21,0,8.966,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,505.23,704.44,0.0
gfx950,256,240,4096,2048,21,0,6.5726,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,612.62,974.67,0.0
gfx950,256,240,4608,4096,29,0,10.0124,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,904.85,1212.55,0.0
gfx950,256,240,9216,4096,37,0,12.4193,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1458.97,1915.53,0.0
gfx950,256,248,1280,4096,21,0,8.5067,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,305.7,442.5,0.0
gfx950,256,248,2304,4096,21,0,9.0136,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,519.31,706.63,0.0
gfx950,256,248,4096,2048,21,0,6.6578,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,624.94,973.28,0.0
gfx950,256,248,4608,4096,29,0,10.6886,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,875.86,1144.27,0.0
gfx950,256,248,9216,4096,37,0,12.6345,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1481.92,1895.87,0.0
gfx950,256,256,1280,4096,21,0,8.5389,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,314.37,445.15,0.0
gfx950,256,256,2304,4096,21,0,9.1289,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,529.29,703.54,0.0
gfx950,256,256,4096,2048,21,0,6.6551,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,645.36,984.75,0.0
gfx950,256,256,4608,4096,29,0,10.8804,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,888.17,1132.38,0.0
gfx950,256,256,9216,4096,37,0,12.78,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1512.31,1887.11,0.0
gfx950,256,272,1280,4096,21,0,8.6184,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,330.93,449.6,0.0
gfx950,256,272,2304,4096,21,0,9.0144,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,569.51,724.29,0.0
gfx950,256,272,4096,1024,13,0,6.1435,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,371.4,726.73,0.0
gfx950,256,272,4096,2048,29,0,6.9657,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,655.12,962.01,0.0
