"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,120312,273,3307,"void at::native::vectorized_elementwise_kernel<16, at::native::AUnaryFunctor<unsigned char, unsigned char, bool, at::native::(anonymous namespace)::CompareEqFunctor<unsigned char> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<unsigned char, unsigned char, bool, at::native::(anonymous namespace)::CompareEqFunctor<unsigned char> >, std::array<char*, 2ul>)",273,462438270528267,462438270530987,0,0,12,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,274,3307,"void at::native::vectorized_elementwise_kernel<16, at::native::AUnaryFunctor<unsigned char, unsigned char, bool, at::native::(anonymous namespace)::CompareEqFunctor<unsigned char> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<unsigned char, unsigned char, bool, at::native::(anonymous namespace)::CompareEqFunctor<unsigned char> >, std::array<char*, 2ul>)",274,462438270537027,462438270539547,0,0,12,0,64,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,275,1744,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1})",275,462438270550067,462438270555427,0,0,8,0,64,128,1,1,3584,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,276,2696,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<int, int, int, at::native::lshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<int, int, int, at::native::lshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul>)",276,462438270562147,462438270564347,0,0,8,0,32,256,1,1,3584,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,277,4107,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, bool)#1}, std::array<char*, 3ul> >(int, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, bool)#1}, std::array<char*, 3ul>)",277,462438270574347,462438270576587,0,0,8,0,32,256,1,1,3584,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,278,4107,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, bool)#1}, std::array<char*, 3ul> >(int, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, bool)#1}, std::array<char*, 3ul>)",278,462438270582027,462438270583987,0,0,8,0,32,256,1,1,3584,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,279,1533,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",279,462438270593467,462438270595907,0,0,8,0,32,256,1,1,57344,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,280,2584,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int, bool)#1})",280,462438270606467,462438270610707,0,0,16,0,80,128,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,281,3028,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<int, int, int, at::native::BitwiseAndFunctor<int> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<int, int, int, at::native::BitwiseAndFunctor<int> >, std::array<char*, 2ul>)",281,462438270633508,462438270636588,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,282,3097,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<int, int, int, at::native::BitwiseXorFunctor<int> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<int, int, int, at::native::BitwiseXorFunctor<int> >, std::array<char*, 3ul>)",282,462438270647628,462438270650268,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,283,3601,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",283,462438270661548,462438270665068,0,0,12,0,64,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,284,5414,"void at::native::vectorized_elementwise_kernel<16, at::native::logical_not_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#10}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::logical_not_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#10}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul>)",284,462438270755069,462438270762789,0,0,12,0,64,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,285,3601,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",285,462438270766389,462438270769069,0,0,12,0,64,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,286,5997,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::logical_and_kernel_cuda(at::TensorIterator&)::{lambda()#2}::operator()() const::{lambda()#9}::operator()() const::{lambda(bool, bool)#1}>, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::logical_and_kernel_cuda(at::TensorIterator&)::{lambda()#2}::operator()() const::{lambda()#9}::operator()() const::{lambda(bool, bool)#1}>, std::array<char*, 3ul>)",286,462438270783909,462438270786309,0,0,20,0,80,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,287,5756,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::logical_or_kernel_cuda(at::TensorIterator&)::{lambda()#2}::operator()() const::{lambda()#9}::operator()() const::{lambda(bool, bool)#1}>, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::logical_or_kernel_cuda(at::TensorIterator&)::{lambda()#2}::operator()() const::{lambda()#9}::operator()() const::{lambda(bool, bool)#1}>, std::array<char*, 3ul>)",287,462438270798629,462438270801229,0,0,20,0,32,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,288,5414,"void at::native::vectorized_elementwise_kernel<16, at::native::logical_not_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#10}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::logical_not_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#10}::operator()() const::{lambda(bool)#1}, std::array<char*, 2ul>)",288,462438270806349,462438270808709,0,0,12,0,64,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,289,349,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",289,462438270819829,462438270822149,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,290,291,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>)",290,462438270835790,462438270838390,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,291,1732,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1} const&)::{lambda(int, bool)#1})",291,462438270849230,462438270853470,0,0,8,0,64,128,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,292,2813,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<int, int, int, at::native::rshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<int, int, int, at::native::rshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul>)",292,462438270861550,462438270864470,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,293,3028,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<int, int, int, at::native::BitwiseAndFunctor<int> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<int, int, int, at::native::BitwiseAndFunctor<int> >, std::array<char*, 2ul>)",293,462438270873430,462438270875670,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,294,291,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>)",294,462438270885030,462438270887390,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,295,184,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>)",295,462438270894470,462438270896870,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,296,2813,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<int, int, int, at::native::rshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<int, int, int, at::native::rshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul>)",296,462438270903110,462438270905150,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,297,1732,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1} const&)::{lambda(int, bool)#1})",297,462438270914190,462438270917470,0,0,8,0,64,128,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,298,6237,"void at::native::vectorized_elementwise_kernel<16, at::native::FillFunctor<unsigned char>, std::array<char*, 1ul> >(int, at::native::FillFunctor<unsigned char>, std::array<char*, 1ul>)",298,462438270976071,462438270978751,0,0,16,0,48,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,299,3948,"void at::native::vectorized_elementwise_kernel<16, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(bool, unsigned char, unsigned char)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(bool, unsigned char, unsigned char)#1}, std::array<char*, 4ul>)",299,462438270986591,462438270989111,0,0,24,0,80,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,300,3948,"void at::native::vectorized_elementwise_kernel<16, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(bool, unsigned char, unsigned char)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(bool, unsigned char, unsigned char)#1}, std::array<char*, 4ul>)",300,462438271027631,462438271030391,0,0,24,0,80,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,301,2813,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<int, int, int, at::native::rshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<int, int, int, at::native::rshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul>)",301,462438271037551,462438271039792,0,0,8,0,32,256,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,302,1732,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char)#1} const&)::{lambda(int, bool)#1})",302,462438271047152,462438271050392,0,0,8,0,64,128,1,1,114688,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,303,2972,"void at::native::vectorized_elementwise_kernel<16, at::native::AUnaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseAndFunctor<unsigned char> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseAndFunctor<unsigned char> >, std::array<char*, 2ul>)",303,462438271059712,462438271061912,0,0,12,0,48,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,304,2936,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseOrFunctor<unsigned char> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseOrFunctor<unsigned char> >, std::array<char*, 3ul>)",304,462438271072312,462438271074472,0,0,20,0,48,256,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,305,2767,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<unsigned char, unsigned char, unsigned char, at::native::lshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char, unsigned char)#1}> >(at::TensorIteratorBase&, at::native::BUnaryFunctor<unsigned char, unsigned char, unsigned char, at::native::lshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char, unsigned char)#1}> const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<unsigned char, unsigned char, unsigned char, at::native::lshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char, unsigned char)#1}> >(at::TensorIteratorBase&, at::native::BUnaryFunctor<unsigned char, unsigned char, unsigned char, at::native::lshift_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(unsigned char, unsigned char)#1}> const&)::{lambda(int, bool)#1})",305,462438271100632,462438271104952,0,0,20,0,80,128,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,306,2945,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseOrFunctor<unsigned char> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseOrFunctor<unsigned char> > const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseOrFunctor<unsigned char> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<unsigned char, unsigned char, unsigned char, at::native::BitwiseOrFunctor<unsigned char> > const&)::{lambda(int, bool)#1})",306,462438271110792,462438271114832,0,0,28,0,80,128,1,1,28672,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,307,6,"__amd_rocclr_copyBuffer",307,462439864565434,462439864569434,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,308,6,"__amd_rocclr_copyBuffer",308,462439864590994,462439864594314,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,309,6,"__amd_rocclr_copyBuffer",309,462439864614914,462439864618234,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,310,6,"__amd_rocclr_copyBuffer",310,462439864638474,462439864641794,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,311,11,"__amd_rocclr_fillBufferAligned",311,462439864666114,462439864669314,0,0,8,0,48,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,312,6,"__amd_rocclr_copyBuffer",312,462439864696075,462439864699875,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,313,6,"__amd_rocclr_copyBuffer",313,462439864816316,462439864821236,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,314,6,"__amd_rocclr_copyBuffer",314,462439864846160,462439864849440,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,315,6,"__amd_rocclr_copyBuffer",315,462439864868516,462439864873156,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,316,11,"__amd_rocclr_fillBufferAligned",316,462439864922997,462439864927037,0,0,8,0,48,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,317,6,"__amd_rocclr_copyBuffer",317,462439864980357,462439864984317,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,318,6,"__amd_rocclr_copyBuffer",318,462439865002118,462439865006718,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,319,6,"__amd_rocclr_copyBuffer",319,462439865026177,462439865029457,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,320,6,"__amd_rocclr_copyBuffer",320,462439865049438,462439865052918,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,321,11,"__amd_rocclr_fillBufferAligned",321,462439865068878,462439865071478,0,0,8,0,48,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,322,6,"__amd_rocclr_copyBuffer",322,462439865091959,462439865095839,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,323,6,"__amd_rocclr_copyBuffer",323,462439865114039,462439865117159,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,324,6,"__amd_rocclr_copyBuffer",324,462439865135679,462439865142799,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,325,6,"__amd_rocclr_copyBuffer",325,462439865161679,462439865164879,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,326,11,"__amd_rocclr_fillBufferAligned",326,462439865179599,462439865183679,0,0,8,0,48,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,327,6,"__amd_rocclr_copyBuffer",327,462439865204600,462439865208680,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,328,6,"__amd_rocclr_copyBuffer",328,462439865227520,462439865232000,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,329,6,"__amd_rocclr_copyBuffer",329,462439865250720,462439865253920,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,330,6,"__amd_rocclr_copyBuffer",330,462439865274440,462439865278240,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,331,11,"__amd_rocclr_fillBufferAligned",331,462439865292160,462439865294440,0,0,8,0,48,256,1,1,57344,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,332,6,"__amd_rocclr_copyBuffer",332,462439865315202,462439865318922,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,333,6,"__amd_rocclr_copyBuffer",333,462439865360841,462439865364161,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,334,6,"__amd_rocclr_copyBuffer",334,462439865382961,462439865387641,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,335,6,"__amd_rocclr_copyBuffer",335,462439865405522,462439865408802,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,336,11,"__amd_rocclr_fillBufferAligned",336,462439865424682,462439865426722,0,0,8,0,48,256,1,1,59392,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,365,6,"__amd_rocclr_copyBuffer",365,462439866748375,462439866753415,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,364,6,"__amd_rocclr_copyBuffer",364,462439866673934,462439866677254,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,363,6,"__amd_rocclr_copyBuffer",363,462439866594093,462439866598933,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,362,6,"__amd_rocclr_copyBuffer",362,462439866513412,462439866517252,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,361,11,"__amd_rocclr_fillBufferAligned",361,462439866440972,462439866443332,0,0,8,0,48,256,1,1,14336,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,360,6,"__amd_rocclr_copyBuffer",360,462439866372611,462439866375971,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,359,6,"__amd_rocclr_copyBuffer",359,462439866297970,462439866303850,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,358,6,"__amd_rocclr_copyBuffer",358,462439866226530,462439866229850,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,357,6,"__amd_rocclr_copyBuffer",357,462439866153809,462439866158129,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,356,11,"__amd_rocclr_fillBufferAligned",356,462439866081208,462439866083488,0,0,8,0,48,256,1,1,14336,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,355,6,"__amd_rocclr_copyBuffer",355,462439866011207,462439866014488,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,354,6,"__amd_rocclr_copyBuffer",354,462439865973367,462439865976647,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,120312,353,6,"__amd_rocclr_copyBuffer",353,462439865900846,462439865904086,0,0,8,0,32,512,1,1,512,1,1
