"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,8440,"ds_store_b128 v28, v[2:5]",81,774,531,0,""
13,8448,"ds_store_b128 v29, v[2:5]",81,774,531,0,""
13,8456,"ds_store_b128 v30, v[2:5]",81,785,542,0,""
13,8464,"ds_store_b128 v31, v[2:5]",81,825,582,0,""
13,8472,"ds_store_b128 v32, v[2:5]",81,850,607,0,""
13,8480,"ds_store_b128 v33, v[2:5]",81,757,514,0,""
13,8488,"ds_store_b128 v34, v[2:5]",81,810,567,0,""
13,8496,"ds_store_b128 v35, v[2:5]",81,2972,2729,0,""
13,8504,"ds_store_b128 v36, v[2:5]",81,780,537,0,""
13,8512,"ds_store_b128 v37, v[2:5]",81,705,462,0,""
13,8520,"ds_store_b128 v38, v[2:5]",81,779,536,0,""
13,8528,"ds_store_b128 v39, v[2:5]",81,787,544,0,""
13,8536,"ds_store_b128 v40, v[2:5]",81,734,491,0,""
13,8544,"ds_store_b128 v41, v[2:5]",81,777,534,0,""
13,8552,"ds_store_b128 v42, v[2:5]",81,823,580,0,""
13,8560,"ds_store_b128 v43, v[2:5]",81,681,438,0,""
13,8568,"ds_store_b128 v44, v[2:5]",81,743,500,0,""
13,8576,"ds_store_b128 v45, v[2:5]",81,734,491,0,""
13,8584,"ds_store_b128 v46, v[2:5]",81,782,539,0,""
13,8592,"ds_store_b128 v47, v[2:5]",81,734,491,0,""
13,8600,"ds_store_b128 v48, v[2:5]",81,823,580,0,""
13,8608,"ds_store_b128 v49, v[2:5]",81,794,551,0,""
13,8616,"ds_store_b128 v50, v[2:5]",81,870,627,0,""
13,8624,"ds_store_b128 v51, v[2:5]",81,735,492,0,""
13,8632,"ds_store_b128 v52, v[2:5]",81,243,0,362,""
13,8640,"s_wait_loadcnt 0x0",81,81,0,0,""
13,8644,"v_readfirstlane_b32 s3, v1",81,81,0,62,""
13,8648,"s_wait_dscnt 0x0",81,16241,16160,0,""
13,8652,"s_barrier_signal -1",81,81,0,0,""
13,8656,"s_barrier_wait 0xffff",81,2346,2265,0,""
13,8660,"s_cbranch_scc1 3936",81,81,0,81,""
13,8664,"s_clause 0x1",35,105,70,0,""
13,8668,"s_load_b128 s[56:59], s[0:1], 0x28 nv",35,36,1,0,""
13,8676,"s_load_b64 s[52:53], s[0:1], 0x38 nv",35,35,0,0,""
13,8684,"s_lshr_b32 s42, s41, 5",35,36,1,0,""
13,8688,"s_ashr_i32 s67, s66, 31",35,36,1,0,""
13,8692,"s_sub_co_i32 s33, s3, s66",35,37,2,0,""
13,8696,"s_cmp_eq_u32 s42, 0",35,35,0,0,""
13,8700,"s_mul_u64 s[4:5], s[66:67], 0x1c00",35,181,6,0,""
13,8708,"s_mov_b32 s12, s73",35,35,0,0,""
13,8712,"s_cselect_b32 s3, -1, 0",35,36,1,0,""
13,8716,"s_cmp_lg_u32 s42, 0",35,35,0,0,""
13,8720,"s_wait_kmcnt 0x0",35,1763,1728,0,""
13,8724,"s_add_nc_u64 s[64:65], s[56:57], s[4:5]",35,35,0,5,""
13,8728,"s_cbranch_scc1 24",35,35,0,280,""
13,8732,"s_max_i32 s4, s33, 0",0,0,0,0,""
13,8736,"s_mov_b32 s17, 0",0,0,0,0,""
13,8740,"s_lshl_b32 s5, s4, 16",0,0,0,0,""
13,8744,"s_lshr_b32 s4, s4, 16",0,0,0,0,""
13,8748,"s_or_b32 s19, s65, 0x80000000",0,0,0,0,""
13,8756,"s_mov_b32 s16, 1",0,0,0,0,""
13,8760,"s_mov_b32 s18, s64",0,0,0,0,""
13,8764,"s_or_b32 s6, s5, 0x7fff",0,0,0,0,""
13,8772,"s_or_b32 s7, s4, 0x1000000",0,0,0,0,""
13,8780,"s_movk_i32 s9, 0x1c00",0,0,0,0,""
13,8784,"s_mov_b32 s8, 32",0,0,0,0,""
13,8788,"s_mov_b32 s5, 0xffff0000",0,0,0,0,""
13,8796,"s_mov_b32 s4, 0x7500000",0,0,0,0,""
13,8804,"s_mov_b32 s10, s17",0,0,0,0,""
13,8808,"s_mov_b32 s11, s17",0,0,0,0,""
13,8812,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
13,8828,"s_sub_co_i32 s40, s33, 32",35,36,1,282,""
13,8832,"s_cmp_eq_u32 s42, 1",35,35,0,36,""
13,8836,"s_add_nc_u64 s[20:21], s[64:65], 0x38000",35,35,0,0,""
13,8844,"s_cselect_b32 s14, -1, 0",35,35,0,0,""
13,8848,"s_cmp_lg_u32 s42, 1",35,35,0,0,""
13,8852,"s_mov_b32 s4, 1",35,35,0,8,""
13,8856,"s_cbranch_scc1 24",35,35,0,283,""
13,8860,"s_max_i32 s8, s40, 0",35,40,5,70,""
13,8864,"s_mov_b32 s30, 0",35,35,0,0,""
13,8868,"s_lshl_b32 s9, s8, 16",35,37,2,0,""
13,8872,"s_lshr_b32 s8, s8, 16",35,36,1,0,""
13,8876,"s_or_b32 s7, s21, 0x80000000",35,36,1,0,""
13,8884,"s_add_co_i32 s5, 0, 0x2200",35,37,2,0,""
13,8892,"s_mov_b32 s6, s20",35,35,0,0,""
13,8896,"s_or_b32 s26, s9, 0x7fff",35,39,4,0,""
13,8904,"s_or_b32 s27, s8, 0x1000000",35,38,3,0,""
13,8912,"s_movk_i32 s29, 0x1c00",35,40,5,0,""
13,8916,"s_mov_b32 s28, 32",35,36,1,0,""
13,8920,"s_mov_b32 s25, 0xffff0000",35,38,3,0,""
13,8928,"s_mov_b32 s24, 0x7500000",35,35,0,0,""
13,8936,"s_mov_b32 s31, s30",35,35,0,0,""
13,24408,"s_endpgm",46,783,0,0,""
